Start,Meter,kWh
"7/9/2023 9:00:00 AM","Meter #80354166g","-0.70"
"7/9/2023 10:00:00 AM","Meter #80354166","0.19"
"7/9/2023 10:00:00 AM","Meter #80354166g","-0.31"
"7/9/2023 11:00:00 AM","Meter #80354166","0.02"
"7/9/2023 11:00:00 AM","Meter #80354166g","-0.98"
"7/9/2023 12:00:00 PM","Meter #80354166","0.00"
"7/9/2023 12:00:00 PM","Meter #80354166g","-1.37"
"7/9/2023 1:00:00 PM","Meter #80354166","0.00"
"7/9/2023 1:00:00 PM","Meter #80354166g","-1.27"
"7/9/2023 2:00:00 PM","Meter #80354166","0.01"
"7/9/2023 2:00:00 PM","Meter #80354166g","-0.75"
"7/9/2023 3:00:00 PM","Meter #80354166","0.05"
"7/9/2023 3:00:00 PM","Meter #80354166g","-0.45"
"7/9/2023 4:00:00 PM","Meter #80354166","0.36"
"7/9/2023 4:00:00 PM","Meter #80354166g","-0.00"
"7/9/2023 5:00:00 PM","Meter #80354166","0.41"
"7/9/2023 5:00:00 PM","Meter #80354166g","-0.02"
"7/9/2023 6:00:00 PM","Meter #80354166","1.36"
"7/9/2023 6:00:00 PM","Meter #80354166g","0.00"
"7/9/2023 7:00:00 PM","Meter #80354166","0.30"
"7/9/2023 7:00:00 PM","Meter #80354166g","0.00"
"7/9/2023 8:00:00 PM","Meter #80354166","0.32"
"7/9/2023 8:00:00 PM","Meter #80354166g","0.00"
"7/9/2023 9:00:00 PM","Meter #80354166","0.25"
"7/9/2023 9:00:00 PM","Meter #80354166g","0.00"
"7/9/2023 10:00:00 PM","Meter #80354166","0.76"
"7/9/2023 10:00:00 PM","Meter #80354166g","0.00"
"7/9/2023 11:00:00 PM","Meter #80354166","0.60"
"7/9/2023 11:00:00 PM","Meter #80354166g","0.00"
"7/10/2023 12:00:00 AM","Meter #80354166","0.25"
"7/10/2023 12:00:00 AM","Meter #80354166g","0.00"
"7/10/2023 1:00:00 AM","Meter #80354166","0.50"
"7/10/2023 1:00:00 AM","Meter #80354166g","0.00"
"7/10/2023 2:00:00 AM","Meter #80354166","0.44"
"7/10/2023 2:00:00 AM","Meter #80354166g","0.00"
"7/10/2023 3:00:00 AM","Meter #80354166","0.43"
"7/10/2023 3:00:00 AM","Meter #80354166g","0.00"
"7/10/2023 4:00:00 AM","Meter #80354166","0.32"
"7/10/2023 4:00:00 AM","Meter #80354166g","0.00"
"7/10/2023 5:00:00 AM","Meter #80354166","0.31"
"7/10/2023 5:00:00 AM","Meter #80354166g","0.00"
"7/10/2023 6:00:00 AM","Meter #80354166","0.10"
"7/10/2023 6:00:00 AM","Meter #80354166g","0.00"
"7/10/2023 10:00:00 AM","Meter #80354166","0.00"
"7/10/2023 10:00:00 AM","Meter #80354166g","-2.07"
"7/10/2023 11:00:00 AM","Meter #80354166","0.00"
"7/10/2023 11:00:00 AM","Meter #80354166g","-2.86"
"7/10/2023 12:00:00 PM","Meter #80354166","0.00"
"7/10/2023 12:00:00 PM","Meter #80354166g","-2.06"
"7/10/2023 1:00:00 PM","Meter #80354166","0.00"
"7/10/2023 1:00:00 PM","Meter #80354166g","-2.29"
"7/10/2023 2:00:00 PM","Meter #80354166","0.00"
"7/10/2023 2:00:00 PM","Meter #80354166g","-2.30"
"7/10/2023 3:00:00 PM","Meter #80354166","0.00"
"7/10/2023 3:00:00 PM","Meter #80354166g","-1.67"
"7/10/2023 4:00:00 PM","Meter #80354166","0.04"
"7/10/2023 4:00:00 PM","Meter #80354166g","-0.73"
"7/10/2023 5:00:00 PM","Meter #80354166","0.00"
"7/10/2023 5:00:00 PM","Meter #80354166g","-0.65"
"7/10/2023 6:00:00 PM","Meter #80354166","0.03"
"7/10/2023 6:00:00 PM","Meter #80354166g","-0.06"
"7/10/2023 7:00:00 PM","Meter #80354166","0.09"
"7/10/2023 7:00:00 PM","Meter #80354166g","-0.03"
"7/10/2023 8:00:00 PM","Meter #80354166","0.16"
"7/10/2023 8:00:00 PM","Meter #80354166g","0.00"
"7/10/2023 9:00:00 PM","Meter #80354166","0.17"
"7/10/2023 9:00:00 PM","Meter #80354166g","0.00"
"7/10/2023 10:00:00 PM","Meter #80354166","0.94"
"7/10/2023 10:00:00 PM","Meter #80354166g","0.00"
"7/10/2023 11:00:00 PM","Meter #80354166","1.44"
"7/10/2023 11:00:00 PM","Meter #80354166g","0.00"
"7/11/2023 12:00:00 AM","Meter #80354166","1.05"
"7/11/2023 12:00:00 AM","Meter #80354166g","0.00"
"7/11/2023 1:00:00 AM","Meter #80354166","0.71"
"7/11/2023 1:00:00 AM","Meter #80354166g","0.00"
"7/11/2023 2:00:00 AM","Meter #80354166","0.65"
"7/11/2023 2:00:00 AM","Meter #80354166g","0.00"
"7/11/2023 3:00:00 AM","Meter #80354166","0.63"
"7/11/2023 3:00:00 AM","Meter #80354166g","0.00"
"7/11/2023 4:00:00 AM","Meter #80354166","0.56"
"7/11/2023 4:00:00 AM","Meter #80354166g","0.00"
"7/11/2023 5:00:00 AM","Meter #80354166","0.52"
"7/11/2023 5:00:00 AM","Meter #80354166g","0.00"
"7/11/2023 6:00:00 AM","Meter #80354166","0.46"
"7/11/2023 6:00:00 AM","Meter #80354166g","0.00"
"7/11/2023 7:00:00 AM","Meter #80354166","0.24"
"7/11/2023 7:00:00 AM","Meter #80354166g","0.00"
"7/11/2023 8:00:00 AM","Meter #80354166","0.03"
"7/11/2023 8:00:00 AM","Meter #80354166g","-0.08"
"7/11/2023 9:00:00 AM","Meter #80354166","0.00"
"7/11/2023 9:00:00 AM","Meter #80354166g","-0.83"
"7/11/2023 10:00:00 AM","Meter #80354166","0.00"
"7/11/2023 10:00:00 AM","Meter #80354166g","-3.37"
"7/11/2023 11:00:00 AM","Meter #80354166","0.00"
"7/11/2023 11:00:00 AM","Meter #80354166g","-3.62"
"7/11/2023 12:00:00 PM","Meter #80354166","0.00"
"7/11/2023 12:00:00 PM","Meter #80354166g","-3.29"
"7/11/2023 1:00:00 PM","Meter #80354166","0.00"
"7/11/2023 1:00:00 PM","Meter #80354166g","-2.40"
"7/11/2023 2:00:00 PM","Meter #80354166","0.00"
"7/11/2023 2:00:00 PM","Meter #80354166g","-2.14"
"7/11/2023 3:00:00 PM","Meter #80354166","0.00"
"7/11/2023 3:00:00 PM","Meter #80354166g","-1.46"
"7/11/2023 4:00:00 PM","Meter #80354166","0.00"
"7/11/2023 4:00:00 PM","Meter #80354166g","-0.60"
"7/11/2023 5:00:00 PM","Meter #80354166","0.28"
"7/11/2023 5:00:00 PM","Meter #80354166g","-0.01"
"7/11/2023 6:00:00 PM","Meter #80354166","0.81"
"7/11/2023 6:00:00 PM","Meter #80354166g","0.00"
"7/11/2023 7:00:00 PM","Meter #80354166","0.67"
"7/11/2023 7:00:00 PM","Meter #80354166g","0.00"
"7/11/2023 8:00:00 PM","Meter #80354166","0.69"
"7/11/2023 8:00:00 PM","Meter #80354166g","0.00"
"7/11/2023 9:00:00 PM","Meter #80354166","0.71"
"7/11/2023 9:00:00 PM","Meter #80354166g","0.00"
"7/11/2023 10:00:00 PM","Meter #80354166","0.66"
"7/11/2023 10:00:00 PM","Meter #80354166g","0.00"
"7/11/2023 11:00:00 PM","Meter #80354166","1.35"
"7/11/2023 11:00:00 PM","Meter #80354166g","0.00"
"7/12/2023 12:00:00 AM","Meter #80354166","1.12"
"7/12/2023 12:00:00 AM","Meter #80354166g","0.00"
"7/12/2023 1:00:00 AM","Meter #80354166","0.89"
"7/12/2023 1:00:00 AM","Meter #80354166g","0.00"
"7/12/2023 2:00:00 AM","Meter #80354166","0.82"
"7/12/2023 2:00:00 AM","Meter #80354166g","0.00"
"7/12/2023 3:00:00 AM","Meter #80354166","0.55"
"7/12/2023 3:00:00 AM","Meter #80354166g","0.00"
"7/12/2023 4:00:00 AM","Meter #80354166","0.48"
"7/12/2023 4:00:00 AM","Meter #80354166g","0.00"
"7/12/2023 5:00:00 AM","Meter #80354166","0.52"
"7/12/2023 5:00:00 AM","Meter #80354166g","0.00"
"7/12/2023 6:00:00 AM","Meter #80354166","0.39"
"7/12/2023 6:00:00 AM","Meter #80354166g","0.00"
"7/12/2023 7:00:00 AM","Meter #80354166","0.27"
"7/12/2023 7:00:00 AM","Meter #80354166g","-0.00"
"7/12/2023 8:00:00 AM","Meter #80354166","0.13"
"7/12/2023 8:00:00 AM","Meter #80354166g","-0.07"
"7/12/2023 9:00:00 AM","Meter #80354166","0.05"
"7/12/2023 9:00:00 AM","Meter #80354166g","-0.64"
"7/12/2023 10:00:00 AM","Meter #80354166","0.00"
"7/12/2023 10:00:00 AM","Meter #80354166g","-2.97"
"7/12/2023 11:00:00 AM","Meter #80354166","0.00"
"7/12/2023 11:00:00 AM","Meter #80354166g","-2.95"
"7/12/2023 12:00:00 PM","Meter #80354166","0.00"
"7/12/2023 12:00:00 PM","Meter #80354166g","-2.79"
"7/12/2023 1:00:00 PM","Meter #80354166","0.00"
"7/12/2023 1:00:00 PM","Meter #80354166g","-2.55"
"7/12/2023 2:00:00 PM","Meter #80354166","0.02"
"7/12/2023 2:00:00 PM","Meter #80354166g","-1.92"
"7/12/2023 3:00:00 PM","Meter #80354166","0.00"
"7/12/2023 3:00:00 PM","Meter #80354166g","-1.05"
"7/12/2023 4:00:00 PM","Meter #80354166","0.00"
"7/12/2023 4:00:00 PM","Meter #80354166g","-0.52"
"7/12/2023 5:00:00 PM","Meter #80354166","0.23"
"7/12/2023 5:00:00 PM","Meter #80354166g","-0.07"
"7/12/2023 6:00:00 PM","Meter #80354166","0.40"
"7/12/2023 6:00:00 PM","Meter #80354166g","-0.04"
"7/12/2023 7:00:00 PM","Meter #80354166","0.63"
"7/12/2023 7:00:00 PM","Meter #80354166g","0.00"
"7/12/2023 8:00:00 PM","Meter #80354166","0.72"
"7/12/2023 8:00:00 PM","Meter #80354166g","0.00"
"7/12/2023 9:00:00 PM","Meter #80354166","0.69"
"7/12/2023 9:00:00 PM","Meter #80354166g","0.00"
"7/12/2023 10:00:00 PM","Meter #80354166","1.18"
"7/12/2023 10:00:00 PM","Meter #80354166g","0.00"
"7/12/2023 11:00:00 PM","Meter #80354166","1.38"
"7/12/2023 11:00:00 PM","Meter #80354166g","0.00"
"7/13/2023 12:00:00 AM","Meter #80354166","1.26"
"7/13/2023 12:00:00 AM","Meter #80354166g","0.00"
"7/13/2023 1:00:00 AM","Meter #80354166","0.82"
"7/13/2023 1:00:00 AM","Meter #80354166g","0.00"
"7/13/2023 2:00:00 AM","Meter #80354166","1.08"
"7/13/2023 2:00:00 AM","Meter #80354166g","0.00"
"7/13/2023 3:00:00 AM","Meter #80354166","0.75"
"7/13/2023 3:00:00 AM","Meter #80354166g","0.00"
"7/13/2023 4:00:00 AM","Meter #80354166","0.69"
"7/13/2023 4:00:00 AM","Meter #80354166g","0.00"
"7/13/2023 5:00:00 AM","Meter #80354166","0.58"
"7/13/2023 5:00:00 AM","Meter #80354166g","0.00"
"7/13/2023 6:00:00 AM","Meter #80354166","0.60"
"7/13/2023 6:00:00 AM","Meter #80354166g","0.00"
"7/13/2023 7:00:00 AM","Meter #80354166","0.38"
"7/13/2023 7:00:00 AM","Meter #80354166g","0.00"
"7/13/2023 8:00:00 AM","Meter #80354166","0.28"
"7/13/2023 8:00:00 AM","Meter #80354166g","-0.06"
"7/13/2023 9:00:00 AM","Meter #80354166","0.00"
"7/13/2023 9:00:00 AM","Meter #80354166g","-0.76"
"7/13/2023 10:00:00 AM","Meter #80354166","0.00"
"7/13/2023 10:00:00 AM","Meter #80354166g","-2.17"
"7/13/2023 11:00:00 AM","Meter #80354166","0.00"
"7/13/2023 11:00:00 AM","Meter #80354166g","-3.03"
"7/13/2023 12:00:00 PM","Meter #80354166","0.00"
"7/13/2023 12:00:00 PM","Meter #80354166g","-2.08"
"7/13/2023 1:00:00 PM","Meter #80354166","0.00"
"7/13/2023 1:00:00 PM","Meter #80354166g","-2.47"
"7/13/2023 2:00:00 PM","Meter #80354166","0.00"
"7/13/2023 2:00:00 PM","Meter #80354166g","-1.54"
"7/13/2023 3:00:00 PM","Meter #80354166","0.20"
"7/13/2023 3:00:00 PM","Meter #80354166g","-0.75"
"7/13/2023 4:00:00 PM","Meter #80354166","0.00"
"7/13/2023 4:00:00 PM","Meter #80354166g","-0.68"
"7/13/2023 5:00:00 PM","Meter #80354166","0.70"
"7/13/2023 5:00:00 PM","Meter #80354166g","-0.01"
"7/13/2023 6:00:00 PM","Meter #80354166","1.19"
"7/13/2023 6:00:00 PM","Meter #80354166g","0.00"
"7/13/2023 7:00:00 PM","Meter #80354166","1.20"
"7/13/2023 7:00:00 PM","Meter #80354166g","0.00"
"7/13/2023 8:00:00 PM","Meter #80354166","0.86"
"7/13/2023 8:00:00 PM","Meter #80354166g","0.00"
"7/13/2023 9:00:00 PM","Meter #80354166","0.56"
"7/13/2023 9:00:00 PM","Meter #80354166g","0.00"
"7/13/2023 10:00:00 PM","Meter #80354166","0.42"
"7/13/2023 10:00:00 PM","Meter #80354166g","0.00"
"7/13/2023 11:00:00 PM","Meter #80354166","0.23"
"7/13/2023 11:00:00 PM","Meter #80354166g","0.00"
"7/14/2023 12:00:00 AM","Meter #80354166","0.23"
"7/14/2023 12:00:00 AM","Meter #80354166g","0.00"
"7/14/2023 1:00:00 AM","Meter #80354166","0.22"
"7/14/2023 1:00:00 AM","Meter #80354166g","0.00"
"7/14/2023 2:00:00 AM","Meter #80354166","0.20"
"7/14/2023 2:00:00 AM","Meter #80354166g","0.00"
"7/14/2023 3:00:00 AM","Meter #80354166","0.38"
"7/14/2023 3:00:00 AM","Meter #80354166g","0.00"
"7/14/2023 4:00:00 AM","Meter #80354166","0.27"
"7/14/2023 4:00:00 AM","Meter #80354166g","0.00"
"7/14/2023 5:00:00 AM","Meter #80354166","0.21"
"7/14/2023 5:00:00 AM","Meter #80354166g","0.00"
"7/14/2023 6:00:00 AM","Meter #80354166","0.19"
"7/14/2023 6:00:00 AM","Meter #80354166g","0.00"
"7/14/2023 7:00:00 AM","Meter #80354166","0.10"
"7/14/2023 7:00:00 AM","Meter #80354166g","-0.04"
"7/14/2023 8:00:00 AM","Meter #80354166","0.18"
"7/14/2023 8:00:00 AM","Meter #80354166g","0.00"
"7/14/2023 9:00:00 AM","Meter #80354166","0.13"
"7/14/2023 9:00:00 AM","Meter #80354166g","-0.01"
"7/14/2023 10:00:00 AM","Meter #80354166","0.00"
"7/14/2023 10:00:00 AM","Meter #80354166g","-1.62"
"7/14/2023 11:00:00 AM","Meter #80354166","0.00"
"7/14/2023 11:00:00 AM","Meter #80354166g","-2.25"
"7/14/2023 12:00:00 PM","Meter #80354166","0.00"
"7/14/2023 12:00:00 PM","Meter #80354166g","-1.46"
"7/14/2023 1:00:00 PM","Meter #80354166","0.00"
"7/14/2023 1:00:00 PM","Meter #80354166g","-1.44"
"7/14/2023 2:00:00 PM","Meter #80354166","0.00"
"7/14/2023 2:00:00 PM","Meter #80354166g","-2.56"
"7/14/2023 3:00:00 PM","Meter #80354166","0.00"
"7/14/2023 3:00:00 PM","Meter #80354166g","-1.59"
"7/14/2023 4:00:00 PM","Meter #80354166","0.00"
"7/14/2023 4:00:00 PM","Meter #80354166g","-1.59"
"7/14/2023 5:00:00 PM","Meter #80354166","0.00"
"7/14/2023 5:00:00 PM","Meter #80354166g","-0.24"
"7/14/2023 6:00:00 PM","Meter #80354166","0.04"
"7/14/2023 6:00:00 PM","Meter #80354166g","-0.19"
"7/14/2023 7:00:00 PM","Meter #80354166","0.31"
"7/14/2023 7:00:00 PM","Meter #80354166g","0.00"
"7/14/2023 8:00:00 PM","Meter #80354166","0.42"
"7/14/2023 8:00:00 PM","Meter #80354166g","0.00"
"7/14/2023 9:00:00 PM","Meter #80354166","0.26"
"7/14/2023 9:00:00 PM","Meter #80354166g","0.00"
"7/14/2023 10:00:00 PM","Meter #80354166","0.19"
"7/14/2023 10:00:00 PM","Meter #80354166g","0.00"
"7/14/2023 11:00:00 PM","Meter #80354166","0.19"
"7/14/2023 11:00:00 PM","Meter #80354166g","0.00"
"7/15/2023 12:00:00 AM","Meter #80354166","0.20"
"7/15/2023 12:00:00 AM","Meter #80354166g","0.00"
"7/15/2023 1:00:00 AM","Meter #80354166","0.18"
"7/15/2023 1:00:00 AM","Meter #80354166g","0.00"
"7/15/2023 2:00:00 AM","Meter #80354166","0.18"
"7/15/2023 2:00:00 AM","Meter #80354166g","0.00"
"7/15/2023 3:00:00 AM","Meter #80354166","0.19"
"7/15/2023 3:00:00 AM","Meter #80354166g","0.00"
"7/15/2023 4:00:00 AM","Meter #80354166","0.19"
"7/15/2023 4:00:00 AM","Meter #80354166g","0.00"
"7/15/2023 5:00:00 AM","Meter #80354166","0.17"
"7/15/2023 5:00:00 AM","Meter #80354166g","0.00"
"7/15/2023 6:00:00 AM","Meter #80354166","0.11"
"7/15/2023 6:00:00 AM","Meter #80354166g","-0.03"
"7/15/2023 7:00:00 AM","Meter #80354166","0.01"
"7/15/2023 7:00:00 AM","Meter #80354166g","-0.15"
"7/15/2023 8:00:00 AM","Meter #80354166","0.00"
"7/15/2023 8:00:00 AM","Meter #80354166g","-0.61"
"7/15/2023 9:00:00 AM","Meter #80354166","0.00"
"7/15/2023 9:00:00 AM","Meter #80354166g","-0.48"
"7/15/2023 10:00:00 AM","Meter #80354166","0.00"
"7/15/2023 10:00:00 AM","Meter #80354166g","-1.78"
"7/15/2023 11:00:00 AM","Meter #80354166","0.00"
"7/15/2023 11:00:00 AM","Meter #80354166g","-2.59"
"7/15/2023 12:00:00 PM","Meter #80354166","0.00"
"7/15/2023 12:00:00 PM","Meter #80354166g","-3.47"
"7/15/2023 1:00:00 PM","Meter #80354166","0.00"
"7/15/2023 1:00:00 PM","Meter #80354166g","-2.80"
"7/15/2023 2:00:00 PM","Meter #80354166","0.00"
"7/15/2023 2:00:00 PM","Meter #80354166g","-1.72"
"7/15/2023 3:00:00 PM","Meter #80354166","0.00"
"7/15/2023 3:00:00 PM","Meter #80354166g","-2.31"
"7/15/2023 4:00:00 PM","Meter #80354166","0.00"
"7/15/2023 4:00:00 PM","Meter #80354166g","-1.40"
"7/15/2023 5:00:00 PM","Meter #80354166","0.00"
"7/15/2023 5:00:00 PM","Meter #80354166g","-0.48"
"7/15/2023 6:00:00 PM","Meter #80354166","0.04"
"7/15/2023 6:00:00 PM","Meter #80354166g","-0.11"
"7/15/2023 7:00:00 PM","Meter #80354166","0.18"
"7/15/2023 7:00:00 PM","Meter #80354166g","0.00"
"7/15/2023 8:00:00 PM","Meter #80354166","0.18"
"7/15/2023 8:00:00 PM","Meter #80354166g","0.00"
"7/15/2023 9:00:00 PM","Meter #80354166","0.21"
"7/15/2023 9:00:00 PM","Meter #80354166g","0.00"
"7/15/2023 10:00:00 PM","Meter #80354166","0.21"
"7/15/2023 10:00:00 PM","Meter #80354166g","0.00"
"7/15/2023 11:00:00 PM","Meter #80354166","0.20"
"7/15/2023 11:00:00 PM","Meter #80354166g","0.00"
"7/16/2023 12:00:00 AM","Meter #80354166","0.19"
"7/16/2023 12:00:00 AM","Meter #80354166g","0.00"
"7/16/2023 1:00:00 AM","Meter #80354166","0.20"
"7/16/2023 1:00:00 AM","Meter #80354166g","0.00"
"7/16/2023 2:00:00 AM","Meter #80354166","0.18"
"7/16/2023 2:00:00 AM","Meter #80354166g","0.00"
"7/16/2023 3:00:00 AM","Meter #80354166","0.19"
"7/16/2023 3:00:00 AM","Meter #80354166g","0.00"
"7/16/2023 4:00:00 AM","Meter #80354166","0.20"
"7/16/2023 4:00:00 AM","Meter #80354166g","0.00"
"7/16/2023 5:00:00 AM","Meter #80354166","0.17"
"7/16/2023 5:00:00 AM","Meter #80354166g","0.00"
"7/16/2023 6:00:00 AM","Meter #80354166","0.17"
"7/16/2023 6:00:00 AM","Meter #80354166g","0.00"
"7/16/2023 7:00:00 AM","Meter #80354166","0.18"
"7/16/2023 7:00:00 AM","Meter #80354166g","0.00"
"7/16/2023 8:00:00 AM","Meter #80354166","0.18"
"7/16/2023 8:00:00 AM","Meter #80354166g","0.00"
"7/16/2023 9:00:00 AM","Meter #80354166","0.15"
"7/16/2023 9:00:00 AM","Meter #80354166g","-0.01"
"7/16/2023 10:00:00 AM","Meter #80354166","0.02"
"7/16/2023 10:00:00 AM","Meter #80354166g","-0.59"
"7/16/2023 11:00:00 AM","Meter #80354166","0.00"
"7/16/2023 11:00:00 AM","Meter #80354166g","-1.06"
"7/16/2023 12:00:00 PM","Meter #80354166","0.00"
"7/16/2023 12:00:00 PM","Meter #80354166g","-1.86"
"7/16/2023 1:00:00 PM","Meter #80354166","0.00"
"7/16/2023 1:00:00 PM","Meter #80354166g","-0.97"
"7/16/2023 2:00:00 PM","Meter #80354166","0.00"
"7/16/2023 2:00:00 PM","Meter #80354166g","-0.77"
"7/16/2023 3:00:00 PM","Meter #80354166","0.00"
"7/16/2023 3:00:00 PM","Meter #80354166g","-1.17"
"7/16/2023 4:00:00 PM","Meter #80354166","0.01"
"7/16/2023 4:00:00 PM","Meter #80354166g","-0.27"
"7/16/2023 5:00:00 PM","Meter #80354166","0.05"
"7/16/2023 5:00:00 PM","Meter #80354166g","-0.05"
"7/16/2023 6:00:00 PM","Meter #80354166","0.08"
"7/16/2023 6:00:00 PM","Meter #80354166g","-0.02"
"7/16/2023 7:00:00 PM","Meter #80354166","0.17"
"7/16/2023 7:00:00 PM","Meter #80354166g","0.00"
"7/16/2023 8:00:00 PM","Meter #80354166","0.18"
"7/16/2023 8:00:00 PM","Meter #80354166g","0.00"
"7/16/2023 9:00:00 PM","Meter #80354166","0.19"
"7/16/2023 9:00:00 PM","Meter #80354166g","0.00"
"7/16/2023 10:00:00 PM","Meter #80354166","0.20"
"7/16/2023 10:00:00 PM","Meter #80354166g","0.00"
"7/16/2023 11:00:00 PM","Meter #80354166","0.18"
"7/16/2023 11:00:00 PM","Meter #80354166g","0.00"
"7/17/2023 12:00:00 AM","Meter #80354166","0.19"
"7/17/2023 12:00:00 AM","Meter #80354166g","0.00"
"7/17/2023 1:00:00 AM","Meter #80354166","0.19"
"7/17/2023 1:00:00 AM","Meter #80354166g","0.00"
"7/17/2023 2:00:00 AM","Meter #80354166","0.17"
"7/17/2023 2:00:00 AM","Meter #80354166g","0.00"
"7/17/2023 3:00:00 AM","Meter #80354166","0.19"
"7/17/2023 3:00:00 AM","Meter #80354166g","0.00"
"7/17/2023 4:00:00 AM","Meter #80354166","0.18"
"7/17/2023 4:00:00 AM","Meter #80354166g","0.00"
"7/17/2023 5:00:00 AM","Meter #80354166","0.17"
"7/17/2023 5:00:00 AM","Meter #80354166g","0.00"
"7/17/2023 6:00:00 AM","Meter #80354166","0.11"
"7/17/2023 6:00:00 AM","Meter #80354166g","-0.01"
"7/17/2023 7:00:00 AM","Meter #80354166","0.00"
"7/17/2023 7:00:00 AM","Meter #80354166g","-0.23"
"7/17/2023 8:00:00 AM","Meter #80354166","0.00"
"7/17/2023 8:00:00 AM","Meter #80354166g","-0.69"
"7/17/2023 9:00:00 AM","Meter #80354166","0.00"
"7/17/2023 9:00:00 AM","Meter #80354166g","-1.09"
"7/17/2023 10:00:00 AM","Meter #80354166","0.00"
"7/17/2023 10:00:00 AM","Meter #80354166g","-2.89"
"7/17/2023 11:00:00 AM","Meter #80354166","0.00"
"7/17/2023 11:00:00 AM","Meter #80354166g","-3.43"
"7/17/2023 12:00:00 PM","Meter #80354166","0.00"
"7/17/2023 12:00:00 PM","Meter #80354166g","-3.13"
"7/17/2023 1:00:00 PM","Meter #80354166","0.00"
"7/17/2023 1:00:00 PM","Meter #80354166g","-2.33"
"7/17/2023 2:00:00 PM","Meter #80354166","0.01"
"7/17/2023 2:00:00 PM","Meter #80354166g","-1.31"
"7/17/2023 3:00:00 PM","Meter #80354166","0.02"
"7/17/2023 3:00:00 PM","Meter #80354166g","-0.88"
"7/17/2023 4:00:00 PM","Meter #80354166","0.00"
"7/17/2023 4:00:00 PM","Meter #80354166g","-0.60"
"7/17/2023 5:00:00 PM","Meter #80354166","0.10"
"7/17/2023 5:00:00 PM","Meter #80354166g","-0.06"
"7/17/2023 6:00:00 PM","Meter #80354166","0.50"
"7/17/2023 6:00:00 PM","Meter #80354166g","0.00"
"7/17/2023 7:00:00 PM","Meter #80354166","0.81"
"7/17/2023 7:00:00 PM","Meter #80354166g","0.00"
"7/17/2023 8:00:00 PM","Meter #80354166","0.60"
"7/17/2023 8:00:00 PM","Meter #80354166g","0.00"
"7/17/2023 9:00:00 PM","Meter #80354166","0.61"
"7/17/2023 9:00:00 PM","Meter #80354166g","0.00"
"7/17/2023 10:00:00 PM","Meter #80354166","1.05"
"7/17/2023 10:00:00 PM","Meter #80354166g","0.00"
"7/17/2023 11:00:00 PM","Meter #80354166","1.07"
"7/17/2023 11:00:00 PM","Meter #80354166g","0.00"
"7/18/2023 12:00:00 AM","Meter #80354166","1.22"
"7/18/2023 12:00:00 AM","Meter #80354166g","0.00"
"7/18/2023 1:00:00 AM","Meter #80354166","1.37"
"7/18/2023 1:00:00 AM","Meter #80354166g","0.00"
"7/18/2023 2:00:00 AM","Meter #80354166","0.97"
"7/18/2023 2:00:00 AM","Meter #80354166g","0.00"
"7/18/2023 3:00:00 AM","Meter #80354166","0.92"
"7/18/2023 3:00:00 AM","Meter #80354166g","0.00"
"7/18/2023 4:00:00 AM","Meter #80354166","0.64"
"7/18/2023 4:00:00 AM","Meter #80354166g","0.00"
"7/18/2023 5:00:00 AM","Meter #80354166","0.63"
"7/18/2023 5:00:00 AM","Meter #80354166g","0.00"
"7/18/2023 6:00:00 AM","Meter #80354166","0.52"
"7/18/2023 6:00:00 AM","Meter #80354166g","0.00"
"7/18/2023 7:00:00 AM","Meter #80354166","0.25"
"7/18/2023 7:00:00 AM","Meter #80354166g","-0.04"
"7/18/2023 8:00:00 AM","Meter #80354166","0.16"
"7/18/2023 8:00:00 AM","Meter #80354166g","-0.30"
"7/18/2023 9:00:00 AM","Meter #80354166","0.02"
"7/18/2023 9:00:00 AM","Meter #80354166g","-0.89"
"7/18/2023 10:00:00 AM","Meter #80354166","0.01"
"7/18/2023 10:00:00 AM","Meter #80354166g","-1.70"
"7/18/2023 11:00:00 AM","Meter #80354166","0.13"
"7/18/2023 11:00:00 AM","Meter #80354166g","-0.81"
"7/18/2023 12:00:00 PM","Meter #80354166","0.12"
"7/18/2023 12:00:00 PM","Meter #80354166g","-0.63"
"7/18/2023 1:00:00 PM","Meter #80354166","0.01"
"7/18/2023 1:00:00 PM","Meter #80354166g","-2.28"
"7/18/2023 2:00:00 PM","Meter #80354166","0.68"
"7/18/2023 2:00:00 PM","Meter #80354166g","-0.62"
"7/18/2023 3:00:00 PM","Meter #80354166","0.25"
"7/18/2023 3:00:00 PM","Meter #80354166g","-0.18"
"7/18/2023 4:00:00 PM","Meter #80354166","0.07"
"7/18/2023 4:00:00 PM","Meter #80354166g","-0.23"
"7/18/2023 5:00:00 PM","Meter #80354166","0.25"
"7/18/2023 5:00:00 PM","Meter #80354166g","-0.17"
"7/18/2023 6:00:00 PM","Meter #80354166","0.30"
"7/18/2023 6:00:00 PM","Meter #80354166g","-0.01"
"7/18/2023 7:00:00 PM","Meter #80354166","0.35"
"7/18/2023 7:00:00 PM","Meter #80354166g","-0.01"
"7/18/2023 8:00:00 PM","Meter #80354166","0.37"
"7/18/2023 8:00:00 PM","Meter #80354166g","0.00"
"7/18/2023 9:00:00 PM","Meter #80354166","0.74"
"7/18/2023 9:00:00 PM","Meter #80354166g","0.00"
"7/18/2023 10:00:00 PM","Meter #80354166","0.77"
"7/18/2023 10:00:00 PM","Meter #80354166g","0.00"
"7/18/2023 11:00:00 PM","Meter #80354166","1.08"
"7/18/2023 11:00:00 PM","Meter #80354166g","0.00"
